uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
2b443456-c3a2-4d9a-b87f-e55b7ccacda0,D19,BONA,BONA_070,BONA_070.basePlot.bgc,2021-07-06T19:10:00Z,2021-07-06T19:10:00Z,2021-09-08,BONA_070-O-3.5-16.5-20210706,A00000307542,BONA_070-O-3.5-16.5-20210706-PH,NEON.DOC.014048vN,O,4.72,4.44,2,60,29.7,2,120,59.4,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
7370ef77-084a-4fdc-a09a-cce9c1ed1312,D19,BONA,BONA_070,BONA_070.basePlot.bgc,2021-07-06T19:20:00Z,2021-07-06T19:20:00Z,2021-09-08,BONA_070-O-33-3.5-20210706,A00000307510,BONA_070-O-33-3.5-20210706-PH,NEON.DOC.014048vN,O,5.35,5.04,2,80,39.8,2,160,79.6,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
1a79e5ab-600a-45d1-9719-bed8cb32e572,D19,BONA,BONA_070,BONA_070.basePlot.bgc,2021-07-06T19:44:00Z,2021-07-06T19:44:00Z,2021-09-08,BONA_070-O-33.5-26.5-20210706,A00000307526,BONA_070-O-33.5-26.5-20210706-PH,NEON.DOC.014048vN,O,4.55,4.09,5,80,16,5,160,32,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
b42a8053-cee3-429a-9e15-3a2d5a57b7a9,D19,BONA,BONA_071,BONA_071.basePlot.bgc,2021-07-06T20:14:00Z,2021-07-06T20:14:00Z,2021-09-08,BONA_071-O-4.5-10.5-20210706,A00000307525,BONA_071-O-4.5-10.5-20210706-PH,NEON.DOC.014048vN,O,4.83,4.81,5,80,16,5,160,32,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
9eccc9d3-fd0c-45bc-b1f7-1c6fe0845e5a,D19,BONA,BONA_071,BONA_071.basePlot.bgc,2021-07-06T20:24:00Z,2021-07-06T20:24:00Z,2021-09-08,BONA_071-O-23.5-0-20210706,A00000307493,BONA_071-O-23.5-0-20210706-PH,NEON.DOC.014048vN,O,4.41,4.17,5,80,16,5,160,31.9,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
1b994fcf-cca9-4f4c-bec9-ccf8127ddcc7,D19,BONA,BONA_071,BONA_071.basePlot.bgc,2021-07-06T20:43:00Z,2021-07-06T20:43:00Z,2021-09-08,BONA_071-O-37.5-38.5-20210706,A00000307509,BONA_071-O-37.5-38.5-20210706-PH,NEON.DOC.014048vN,O,4.74,3.87,2,60,29.6,2,120,59.1,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
e18f34e1-feee-42e8-a250-92e237534d93,D19,BONA,BONA_080,BONA_080.basePlot.bgc,2021-07-06T21:25:00Z,2021-07-06T21:25:00Z,2021-09-08,BONA_080-O-8.5-16-20210706,A00000307541,BONA_080-O-8.5-16-20210706-PH,NEON.DOC.014048vN,O,4.72,4.54,2,80,39.8,2,160,79.6,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
7a419903-396e-4685-bce0-ea68ecdacfd2,D19,BONA,BONA_080,BONA_080.basePlot.bgc,2021-07-06T21:35:00Z,2021-07-06T21:35:00Z,2021-09-08,BONA_080-O-21-34.5-20210706,A00000307492,BONA_080-O-21-34.5-20210706-PH,NEON.DOC.014048vN,O,4.71,4.15,2,60,29.9,2,120,59.7,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
7262e5bf-bd14-410a-943b-8ac6500df917,D19,BONA,BONA_080,BONA_080.basePlot.bgc,2021-07-06T21:54:00Z,2021-07-06T21:54:00Z,2021-09-08,BONA_080-O-3.5-31.5-20210706,A00000307508,BONA_080-O-3.5-31.5-20210706-PH,NEON.DOC.014048vN,O,4.73,4.5,2,80,40,2,160,80,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
acd988cc-bb8d-4833-9a06-d8e3feada041,D19,BONA,BONA_084,BONA_084.basePlot.bgc,2021-07-06T22:14:00Z,2021-07-06T22:14:00Z,2021-09-08,BONA_084-O-3-33.5-20210706,A00000307540,BONA_084-O-3-33.5-20210706-PH,NEON.DOC.014048vN,O,5.17,5.11,5,60,12,5,120,24,NA,0000-0002-2117-4697,NA,20251217T194016Z,RELEASE-2026,DP1.10086.001,BONA,2021,sls_soilpH
